Age,Hours per day,While working,Instrumentalist,Composer,Exploratory,Foreign languages,BPM,Frequency [Classical],Frequency [Country],Frequency [EDM],Frequency [Folk],Frequency [Gospel],Frequency [Hip hop],Frequency [Jazz],Frequency [K pop],Frequency [Latin],Frequency [Lofi],Frequency [Metal],Frequency [Pop],Frequency [R&B],Frequency [Rap],Frequency [Rock],Frequency [Video game music],Anxiety,Depression,Insomnia,OCD,Music effects,Primary streaming service_I do not use a streaming service.,Primary streaming service_Other streaming service,Primary streaming service_Pandora,Primary streaming service_Spotify,Primary streaming service_YouTube Music,Fav genre_Country,Fav genre_EDM,Fav genre_Folk,Fav genre_Gospel,Fav genre_Hip hop,Fav genre_Jazz,Fav genre_K pop,Fav genre_Latin,Fav genre_Lofi,Fav genre_Metal,Fav genre_Pop,Fav genre_R&B,Fav genre_Rap,Fav genre_Rock,Fav genre_Video game music
15.0,1.0,1.0,0.0,0.0,1,1.0,150.0,0,1,2,0,0,2,1,0,0,3,2,2,1,1,3,3,4.0,2.0,3.0,2.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67.0,1.0,0.0,0.0,0.0,0,0.0,120.0,2,2,0,2,2,2,2,0,2,0,2,2,2,2,2,0,3.0,2.0,2.0,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
57.0,2.0,1.0,1.0,0.0,0,0.0,174.0,2,0,0,1,3,0,2,0,1,0,0,2,2,0,1,0,6.0,4.0,10.0,0.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22.0,7.0,1.0,0.0,0.0,1,1.0,112.0,0,0,2,1,0,3,0,3,2,0,0,3,3,3,2,1,8.0,8.0,10.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17.0,5.0,1.0,0.0,0.0,1,1.0,180.0,0,0,2,0,0,2,0,3,1,1,0,3,3,2,1,1,5.0,5.0,5.0,5.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19.0,3.0,1.0,0.0,0.0,0,0.0,121.0,0,3,0,1,2,0,0,0,0,0,1,3,0,2,3,2,10.0,8.0,6.0,2.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50.0,1.0,0.0,0.0,0.0,0,0.0,98.0,2,2,0,0,0,3,2,1,1,0,1,3,2,2,3,0,0.0,0.0,7.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24.0,6.0,1.0,1.0,1.0,1,1.0,118.0,0,1,2,3,0,1,1,2,0,1,3,2,0,1,3,2,8.0,8.0,10.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
67.0,2.0,0.0,0.0,0.0,1,0.0,120.0,2,0,0,0,0,1,0,0,0,0,2,2,0,0,2,0,8.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18.0,3.0,1.0,1.0,1.0,1,0.0,135.0,2,2,0,1,1,1,0,0,0,0,3,0,1,1,1,0,7.0,8.0,4.0,10.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20.0,1.5,1.0,0.0,0.0,0,0.0,120.0,1,3,2,0,0,2,2,2,1,0,0,2,0,2,2,0,0.0,2.0,0.0,1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.0,4.0,1.0,1.0,0.0,1,0.0,105.0,0,1,0,0,2,1,1,1,1,2,1,3,2,2,3,2,3.0,5.0,4.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17.0,2.0,1.0,1.0,0.0,1,1.0,122.0,1,0,0,1,0,2,0,3,1,0,0,3,0,2,0,0,5.0,2.0,3.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32.0,2.0,1.0,0.0,0.0,1,0.0,120.0,0,0,2,2,0,2,2,0,1,2,0,2,2,2,2,2,6.0,1.0,0.0,0.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18.0,2.0,0.0,0.0,0.0,1,1.0,136.0,1,0,0,0,0,3,1,0,0,0,1,2,1,3,1,3,6.0,3.0,4.0,2.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18.0,1.0,1.0,1.0,1.0,1,0.0,165.0,2,0,2,0,0,1,1,0,0,1,3,2,0,1,3,1,5.0,6.0,8.0,2.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18.0,3.0,1.0,0.0,0.0,1,1.0,130.0,2,0,0,0,0,2,0,3,0,1,0,2,3,1,2,1,8.0,4.0,7.0,5.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19.0,3.0,1.0,0.0,0.0,1,0.0,120.0,0,0,3,0,0,3,1,1,1,1,1,3,2,3,1,2,1.0,1.0,2.0,3.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18.0,2.0,0.0,1.0,0.0,1,0.0,115.0,0,0,0,0,0,1,0,0,0,0,2,2,1,1,3,0,8.0,3.0,1.0,3.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17.0,6.0,1.0,0.0,1.0,1,0.0,140.0,1,0,1,0,2,3,2,0,0,2,0,2,2,3,1,0,3.0,3.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34.0,3.0,1.0,0.0,0.0,0,1.0,95.0,3,0,0,0,0,0,1,0,0,1,2,1,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.0,3.0,1.0,0.0,0.0,0,0.0,150.0,1,1,2,1,0,3,1,1,0,1,1,3,1,3,1,2,5.0,4.0,2.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18.0,2.0,1.0,0.0,0.0,1,0.0,97.0,0,0,0,0,2,3,1,0,1,1,0,2,3,3,1,0,2.0,4.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22.0,2.0,1.0,0.0,0.0,0,0.0,120.0,2,1,1,0,3,1,2,1,1,1,0,1,0,0,0,3,4.0,6.0,0.0,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18.0,2.0,1.0,0.0,1.0,1,0.0,120.0,2,1,2,0,0,1,2,1,0,2,0,3,1,0,2,2,5.0,7.0,2.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19.0,3.0,1.0,0.0,0.0,1,1.0,122.0,2,1,1,2,1,2,1,1,1,1,1,2,1,2,3,0,4.0,0.0,7.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25.0,4.0,1.0,0.0,0.0,1,1.0,150.0,1,0,2,0,0,3,0,1,1,1,2,3,1,3,3,1,10.0,8.0,6.0,2.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17.0,2.0,1.0,1.0,1.0,1,0.0,120.0,3,1,0,1,1,1,2,2,1,2,1,3,3,1,2,0,3.0,3.0,1.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,5.0,1.0,1.0,0.0,1,0.0,125.0,2,2,1,0,0,2,0,1,0,1,2,2,0,2,3,2,8.0,7.0,2.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18.0,2.0,1.0,0.0,0.0,0,0.0,96.0,2,1,0,0,0,2,1,0,0,3,1,3,3,2,3,1,3.0,3.0,0.0,3.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21.0,1.0,1.0,0.0,0.0,1,1.0,120.0,1,1,2,1,0,3,1,3,1,1,2,3,2,2,3,1,4.0,5.0,2.0,5.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24.0,7.0,1.0,0.0,0.0,1,1.0,137.0,2,1,1,3,0,1,1,0,1,2,1,3,1,1,3,3,10.0,10.0,8.0,10.0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16.0,3.0,1.0,1.0,0.0,0,1.0,174.0,1,0,2,0,0,1,2,3,2,2,0,3,1,2,0,0,10.0,2.0,7.0,8.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18.0,3.0,0.0,1.0,1.0,1,0.0,210.0,0,0,0,1,0,2,3,0,1,0,3,1,2,2,2,1,9.0,6.0,8.0,5.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18.0,4.0,1.0,0.0,0.0,1,1.0,129.0,1,1,1,0,0,3,2,0,0,1,0,3,3,3,3,1,6.0,4.0,1.0,6.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16.0,3.0,1.0,0.0,0.0,1,0.0,112.0,3,0,0,0,0,1,1,0,0,0,0,3,3,0,2,0,3.0,4.0,6.0,8.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
68.0,1.0,1.0,0.0,0.0,0,0.0,8.0,3,0,0,2,3,0,0,0,2,0,0,0,0,0,0,0,10.0,10.0,10.0,0.0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16.0,7.0,1.0,0.0,0.0,1,0.0,999999999.0,0,1,2,1,0,1,1,0,0,0,3,2,0,3,1,2,4.0,8.0,8.0,4.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21.0,1.0,0.0,0.0,0.0,1,1.0,81.0,0,0,0,0,1,3,0,0,0,0,0,3,3,2,0,0,3.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53.0,4.0,1.0,0.0,0.0,1,1.0,153.0,1,2,1,1,1,3,1,2,1,0,2,1,2,2,2,1,1.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29.0,4.0,1.0,0.0,0.0,1,0.0,120.0,3,0,3,0,0,0,2,0,1,1,0,2,0,0,1,1,5.0,6.0,7.0,7.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.0,3.0,1.0,0.0,0.0,1,1.0,89.0,2,0,0,0,0,0,2,1,0,3,0,1,2,0,0,3,7.0,0.0,3.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29.0,2.0,1.0,0.0,0.0,0,0.0,120.0,0,0,1,1,0,3,0,0,0,2,1,3,0,3,0,3,10.0,8.0,8.0,9.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18.0,4.0,1.0,1.0,0.0,1,1.0,169.0,1,2,3,0,1,3,1,2,2,2,1,2,3,2,1,2,3.0,0.0,3.0,4.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22.0,5.0,1.0,0.0,0.0,1,1.0,138.0,0,0,3,0,0,3,0,0,0,3,0,3,3,3,3,2,1.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19.0,6.0,1.0,0.0,0.0,0,0.0,124.0,2,1,1,1,3,2,1,2,3,1,1,3,2,2,2,2,6.0,6.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13.0,1.0,1.0,0.0,0.0,1,0.0,120.0,0,0,2,0,0,1,2,0,0,2,1,1,1,0,2,3,4.0,3.0,4.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26.0,1.0,0.0,0.0,0.0,0,0.0,192.0,0,1,2,2,0,1,1,2,2,3,0,3,1,1,2,0,6.0,4.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14.0,3.0,1.0,0.0,0.0,1,0.0,76.0,0,0,0,0,0,2,1,0,0,0,1,2,0,0,3,2,2.0,6.0,3.0,0.0,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27.0,1.0,1.0,0.0,0.0,1,1.0,119.0,1,1,1,0,1,2,1,3,0,2,0,3,2,2,2,3,8.0,3.0,3.0,3.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26.0,8.0,0.0,0.0,0.0,0,1.0,172.0,0,2,2,3,0,3,1,3,0,0,2,2,3,3,3,3,8.0,10.0,7.0,3.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
59.0,1.0,0.0,1.0,0.0,0,0.0,79.0,1,0,0,1,2,0,1,0,1,0,0,1,1,0,3,0,1.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30.0,8.0,1.0,1.0,1.0,1,0.0,112.0,2,2,0,1,0,2,2,0,2,2,1,2,2,2,3,0,8.0,6.0,6.0,8.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27.0,1.0,1.0,0.0,0.0,1,1.0,130.0,0,1,2,0,0,2,0,1,2,0,0,3,2,2,2,0,6.0,3.0,1.0,7.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18.0,1.0,0.0,1.0,0.0,1,1.0,116.0,1,0,0,0,0,2,0,0,1,2,0,2,0,3,0,2,2.0,0.0,3.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23.0,10.0,1.0,1.0,1.0,0,1.0,165.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18.0,10.0,1.0,1.0,1.0,1,0.0,110.0,2,2,2,2,1,2,2,2,1,1,3,3,2,2,3,0,10.0,10.0,6.0,6.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40.0,5.0,1.0,0.0,0.0,1,1.0,174.0,2,2,2,2,0,3,1,1,2,1,2,3,2,3,3,1,3.0,0.0,0.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24.0,10.0,1.0,0.0,0.0,1,1.0,180.0,2,0,0,1,0,0,0,0,0,1,2,2,0,0,3,2,7.0,9.0,10.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23.0,2.0,1.0,1.0,0.0,1,1.0,171.0,3,0,1,1,0,0,2,0,1,2,0,3,1,0,3,0,8.0,7.0,6.0,2.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.0,6.0,1.0,0.0,0.0,0,0.0,120.0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,2.0,0.0,10.0,10.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29.0,2.0,1.0,0.0,0.0,1,0.0,70.0,1,0,3,0,0,3,1,1,2,2,0,3,3,1,0,2,10.0,7.0,9.0,3.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16.0,3.0,1.0,0.0,0.0,0,1.0,120.0,0,0,0,0,0,3,0,3,0,0,0,3,2,0,0,0,6.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18.0,8.0,1.0,1.0,1.0,1,1.0,56.0,1,0,1,0,3,2,2,0,2,3,0,2,3,2,0,2,3.0,0.0,2.0,2.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21.0,8.0,1.0,0.0,0.0,1,1.0,162.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6.0,5.0,9.0,8.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32.0,8.0,1.0,0.0,0.0,1,0.0,101.0,0,0,0,1,0,2,0,0,0,0,2,1,1,2,3,2,7.0,6.0,5.0,8.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22.0,8.0,1.0,1.0,0.0,1,0.0,110.0,2,0,2,1,1,1,2,0,0,0,3,1,1,0,3,3,10.0,7.0,8.0,6.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17.0,12.0,1.0,1.0,0.0,1,0.0,172.0,3,0,1,1,2,3,0,1,3,1,2,1,0,3,3,2,0.0,3.0,9.0,5.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18.0,6.0,1.0,0.0,0.0,1,1.0,90.0,1,0,3,0,0,2,1,3,3,3,0,3,3,3,1,2,0.0,2.0,1.0,5.0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18.0,4.0,1.0,1.0,0.0,0,1.0,135.0,2,1,2,0,2,2,0,3,3,1,0,2,3,3,0,1,2.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24.0,8.0,1.0,0.0,0.0,1,0.0,81.0,3,0,1,0,0,3,3,0,1,3,0,1,2,2,3,1,2.0,2.0,4.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21.0,2.0,0.0,0.0,0.0,0,0.0,170.0,1,0,0,0,1,2,0,0,0,2,2,3,2,2,3,2,5.0,6.0,3.0,4.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
46.0,1.0,0.0,0.0,0.0,0,0.0,120.0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18.0,2.0,1.0,1.0,0.0,1,0.0,90.0,0,0,0,0,2,3,0,0,0,2,0,2,3,3,0,0,5.0,4.0,3.0,7.0,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16.0,3.0,1.0,1.0,0.0,1,1.0,115.0,1,0,1,0,0,3,3,3,0,2,0,3,3,3,3,2,2.0,7.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21.0,1.0,1.0,0.0,0.0,1,1.0,120.0,3,3,1,2,1,2,2,0,0,3,1,2,0,2,2,3,0.0,6.0,0.0,4.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19.0,0.0,0.0,0.0,0.0,1,1.0,120.0,3,1,2,1,1,2,1,1,1,1,0,1,1,1,1,1,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.0,2.0,1.0,1.0,1.0,1,1.0,120.0,2,0,1,0,0,2,2,0,0,1,0,2,2,3,2,2,7.0,5.0,1.0,3.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21.0,0.1,1.0,1.0,0.0,0,1.0,120.0,2,0,0,3,2,1,0,0,0,0,0,1,0,1,2,0,7.0,5.0,3.0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
56.0,2.0,1.0,0.0,0.0,0,1.0,220.0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,3,0,3.0,3.0,1.0,8.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21.0,12.0,1.0,0.0,0.0,1,1.0,160.0,2,1,3,1,1,2,2,1,0,2,3,2,1,2,3,1,7.0,10.0,4.0,7.0,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20.0,1.0,1.0,0.0,0.0,1,0.0,121.0,1,0,0,3,0,1,1,1,0,2,1,3,1,1,3,0,3.0,2.0,3.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21.0,1.0,1.0,0.0,0.0,0,0.0,105.0,2,0,1,0,0,1,1,0,0,0,1,2,0,0,3,1,5.0,1.0,1.0,9.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25.0,3.0,1.0,0.0,0.0,0,0.0,110.0,0,1,0,2,0,0,0,0,0,2,0,1,0,0,3,2,8.0,9.0,4.0,10.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33.0,2.0,1.0,0.0,0.0,1,1.0,134.0,1,0,0,2,0,2,1,0,0,0,3,2,2,2,3,2,4.0,8.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20.0,2.0,1.0,0.0,0.0,1,1.0,148.0,1,1,1,1,0,2,2,1,2,2,3,3,2,2,3,1,7.0,9.0,7.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17.0,3.0,1.0,1.0,0.0,1,0.0,120.0,2,2,2,0,0,0,0,1,0,1,3,3,0,1,3,0,1.0,5.0,6.0,4.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24.0,1.0,0.0,0.0,0.0,1,1.0,122.0,1,0,2,1,0,0,2,1,0,1,1,2,1,0,2,3,3.0,2.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26.0,3.0,1.0,1.0,1.0,1,1.0,90.0,1,1,1,1,0,2,3,0,2,1,3,1,2,1,3,1,6.0,8.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17.0,3.0,1.0,0.0,0.0,0,0.0,122.0,1,1,0,1,0,1,1,0,0,1,3,2,0,2,3,3,6.0,3.0,6.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16.0,5.0,1.0,1.0,1.0,1,1.0,129.0,2,0,0,1,0,1,2,0,0,1,3,2,0,2,3,2,7.0,4.0,8.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27.0,8.0,1.0,0.0,0.0,1,0.0,132.0,0,0,1,0,0,2,0,0,0,0,3,3,3,1,2,0,2.0,6.0,9.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28.0,4.0,1.0,0.0,0.0,1,1.0,178.0,1,2,2,1,0,3,0,0,3,2,1,3,1,3,2,1,8.0,5.0,3.0,8.0,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48.0,5.0,1.0,0.0,1.0,1,1.0,120.0,3,2,2,3,0,2,1,0,1,0,1,1,1,1,3,1,3.0,3.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19.0,3.0,1.0,0.0,0.0,0,1.0,115.0,0,0,1,1,0,2,0,1,0,3,2,3,2,3,2,2,7.0,5.0,3.0,3.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21.0,4.0,1.0,0.0,0.0,1,1.0,137.0,2,3,1,3,0,2,0,0,0,1,2,3,2,2,3,1,4.0,8.0,2.0,3.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21.0,1.0,1.0,1.0,0.0,0,0.0,92.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0.0,0.0,5.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.0,4.0,1.0,0.0,0.0,1,1.0,140.0,1,0,2,1,0,1,0,1,0,0,3,2,2,2,3,1,10.0,7.0,3.0,2.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20.0,1.0,0.0,0.0,0.0,1,1.0,130.0,2,2,1,3,1,1,3,0,0,0,0,3,1,1,3,0,10.0,4.0,8.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21.0,2.0,1.0,1.0,0.0,0,1.0,120.0,2,0,1,2,1,0,1,0,2,2,1,3,2,0,3,3,2.0,2.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22.0,6.0,1.0,0.0,0.0,1,0.0,63.0,0,1,2,3,0,1,1,0,2,2,0,1,1,1,3,2,8.0,7.0,7.0,3.0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22.0,2.0,0.0,0.0,0.0,0,0.0,119.0,1,0,0,0,0,1,1,1,0,0,3,3,0,0,3,2,10.0,5.0,2.0,8.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31.0,1.0,1.0,0.0,0.0,1,0.0,120.0,3,1,2,1,0,1,1,1,1,2,2,2,0,3,3,3,9.0,10.0,10.0,6.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20.0,4.0,1.0,1.0,0.0,1,0.0,180.0,1,2,0,0,0,0,1,0,0,0,3,0,0,0,3,2,5.0,2.0,1.0,6.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
49.0,8.0,1.0,1.0,1.0,0,0.0,68.0,3,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,4.0,8.0,9.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.0,2.0,1.0,0.0,0.0,1,1.0,85.0,2,1,0,0,1,1,0,2,2,1,3,3,2,0,3,3,7.0,8.0,5.0,3.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26.0,2.0,1.0,0.0,0.0,1,1.0,128.0,1,2,3,2,0,2,1,0,2,1,1,2,1,2,3,0,2.0,2.0,0.0,3.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17.0,10.0,1.0,0.0,1.0,1,1.0,150.0,1,2,1,1,0,3,0,3,1,2,3,3,2,3,3,2,10.0,3.0,0.0,4.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,2,0,0,1,1,1,10.0,10.0,10.0,9.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23.0,6.0,1.0,0.0,0.0,1,1.0,92.0,2,2,1,2,0,2,2,2,1,1,1,2,2,2,2,1,3.0,7.0,7.0,4.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30.0,3.0,1.0,0.0,0.0,1,1.0,121.0,1,0,3,0,1,2,0,3,0,0,1,3,2,2,2,0,7.0,5.0,7.0,7.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
